0:80:26	Network Products Corporation
0:80:27	Adaptive Systems, Inc.
0:80:28	Tradpost (HK) Ltd
0:80:29	Eagle Technology, Inc. [Microdyne Corporation]
0:80:2a	Test Systems & Simulations Inc
0:80:2b	Integrated Marketing Co
0:80:2c	The Sage Group PLC
0:80:2d	Xylogics Inc [Xylogics, Inc. Annex terminal servers]
0:80:2e	Castle Rock Computing [Plexcom, Inc.]
0:80:2f	National Instruments Corp.
0:80:3	Hytec Electronics Ltd.
0:80:30	Nexus Electronics
0:80:31	Basys, Corp.
0:80:32	Access Co., Ltd.
0:80:33	Formation, Inc. [Formation (?)]
0:80:34	SMT Goupil
0:80:35	Technology Works, Inc. [Technology Works]
0:80:36	Reflex Manufacturing Systems
0:80:37	Ericsson Group [Ericsson Business Comm.]
0:80:38	Data Research & Applications
0:80:39	Alcatel STC Australia
0:80:3a	Varityper, Inc.
0:80:3b	APT Communications, Inc.
0:80:3c	TVS Electronics Ltd
0:80:3d	Surigiken Co., Ltd.
0:80:3e	Synernetics
0:80:3f	Tatung Company [Hyundai Electronics]
0:80:4	Antlow Communications, Ltd. [Antlow Computers, Ltd.]
0:80:40	John Fluke Manufacturing Co.
0:80:41	VEB Kombinat Robotron
0:80:42	Force Computers
0:80:43	Networld, Inc.
0:80:44	Systech Computer Corp.
0:80:45	Matsushita Electric Ind. Co
0:80:46	University of Toronto
0:80:47	in-Net Corp.
0:80:48	Compex Incorporated [Compex, used by Commodore and DEC at least]
0:80:49	Nissin Electric Co., Ltd.
0:80:4a	PRO-LOG
0:80:4b	Eagle Technologies Pty.Ltd.
0:80:4c	Contec Co., Ltd.
0:80:4d	Cyclone Microsystems, Inc.
0:80:4e	Apex Computer Company
0:80:4f	Daikin Industries, Ltd.
0:80:5	Cactus Computer Inc.
0:80:50	Ziatech Corporation
0:80:51	Fibermux [ADC Fibermux]
0:80:52	Technically Elite Concepts [Network Professor]
0:80:53	Intellicom, Inc.
0:80:54	Frontier Technologies Corp.
0:80:55	Fermilab
0:80:56	Sphinx Elektronik GmbH
0:80:57	Adsoft, Ltd.
0:80:58	Printer Systems Corporation
0:80:59	Stanley Electric Co., Ltd
0:80:5a	Tulip Computers Internat'l B.V [Tulip Computers International BV]
0:80:5b	Condor Systems, Inc.
0:80:5c	Agilis Corporation [Agilis(?)]
0:80:5d	Canstar
0:80:5e	LSI Logic Corporation
0:80:5f	Compaq Computer Corporation
0:80:6	Compuadd Corporation
0:80:60	Network Interface Corporation
0:80:61	Litton Systems, Inc.
0:80:62	Interface Co.
0:80:63	Richard Hirschmann GmbH & Co.
0:80:64	Wyse Technology [Wyse]
0:80:65	Cybergraphic Systems Pty Ltd.
0:80:66	Arcom Control Systems, Ltd.
0:80:67	Square D Company
0:80:68	Yamatech Scientific Ltd.
0:80:69	Computone Systems
0:80:6a	ERI (Empac Research Inc.)
0:80:6b	Schmid Telecommunication
0:80:6c	Cegelec Projects Ltd
0:80:6d	Century Systems Corp.
0:80:6e	Nippon Steel Corporation
0:80:6f	Onelan Ltd.
0:80:7	Dlog NC-Systeme
0:80:70	Computadoras Micron
0:80:71	SAI Technology
0:80:72	Microplex Systems Ltd.
0:80:73	DWB Associates
0:80:74	Fisher Controls
0:80:75	Parsytec GmbH
0:80:76	Mcnc
0:80:77	Brother Industries, Ltd.
0:80:78	Practical Peripherals, Inc.
0:80:79	Microbus Designs Ltd.
0:80:7a	Aitech Systems Ltd.
0:80:7b	Artel Communications Corp.
0:80:7c	Fibercom, Inc. [Fiber Com]
0:80:7d	Equinox Systems Inc.
0:80:7e	Southern Pacific Ltd.
0:80:7f	DY-4 Incorporated
0:80:8	Dynatech Computer Systems
0:80:80	Datamedia Corporation
0:80:81	Kendall Square Research Corp.
0:80:82	PEP Modular Computers GmbH
0:80:83	Amdahl
0:80:84	The Cloud Inc.
0:80:85	H-Three Systems Corporation
0:80:86	Computer Generation Inc.
0:80:87	OKI Electric Industry Co., Ltd [Okidata]
0:80:88	Victor Company of Japan, Ltd.
0:80:89	Tecnetics (Pty) Ltd.
0:80:8a	Summit Microsystems Corp. [Summit (?)]
0:80:8b	Dacoll Limited
0:80:8c	Netscout Systems, Inc. [Netscout Systems (formerly Frontier Software Development)]
0:80:8d	Westcoast Technology B.V. [Westcove Technology BV]
0:80:8e	Radstone Technology
0:80:8f	C. Itoh Electronics, Inc.
0:80:9	Jupiter Systems, Inc. [Jupiter Systems (older MX-600 series machines)]
0:80:90	Microtek International, Inc.
0:80:91	Tokyo Electric Co.,Ltd
0:80:92	Japan Computer Industry, Inc.
0:80:93	Xyron Corporation
0:80:94	Alfa Laval Automation AB [Sattcontrol AB]
0:80:95	Basic Merton Handelsges.M.B.H.
0:80:96	Human Designed Systems, Inc. [HDS (Human Designed Systems); X terminals]
0:80:97	Centralp Automatismes
0:80:98	TDK Corporation
0:80:99	Klockner Moeller IPC
0:80:9a	Novus Networks Ltd
0:80:9b	Justsystem Corporation
0:80:9c	Luxcom, Inc.
0:80:9d	Commscraft Ltd. [Datacraft Manufactur'g Pty Ltd]
0:80:9e	Datus GmbH
0:80:9f	Alcatel Business Systems
0:80:a	Japan Computer Corp.
0:80:a0	Edisa Hewlett Packard S/A
0:80:a1	Microtest, Inc. [Microtest]
0:80:a2	Creative Electronic Systems
0:80:a3	Lantronix [Lantronix; (see also 0800A3)]
0:80:a4	Liberty Electronics
0:80:a5	Speed International
0:80:a6	Republic Technology, Inc.
0:80:a7	Measurex Corp.
0:80:a8	Vitacom Corporation
0:80:a9	Clearpoint Research
0:80:aa	Maxpeed
0:80:ab	Dukane Network Integration
0:80:ac	Imlogix, Division of Genesys
0:80:ad	Cnet Technology, Inc. [CNet Technology Used by Telebit (among others)]
0:80:ae	Hughes Network Systems
0:80:af	Allumer Co., Ltd.
0:80:b	CSK Corporation
0:80:b0	Advanced Information
0:80:b1	Softcom A/S
0:80:b2	Network Equipment Technologies [NET (Network Equipment Technologies)]
0:80:b3	Aval Data Corporation
0:80:b4	Sophia Systems
0:80:b5	United Networks Inc.
0:80:b6	Themis Computer [Themis corporation]
0:80:b7	Stellar Computer
0:80:b8	Bug, Incorporated
0:80:b9	Arche Technoligies Inc.
0:80:ba	Specialix (Asia) Pte, Ltd
0:80:bb	Hughes LAN Systems
0:80:bc	Hitachi Engineering Co., Ltd
0:80:bd	The Furukawa Electric Co., Ltd
0:80:be	Aries Research
0:80:bf	Takaoka Electric MFG. Co. Ltd.
0:80:c	Videcom Limited
0:80:c0	Penril Datacomm [Penril Datability Networks]
0:80:c1	Lanex Corporation
0:80:c2	Ieee 802.1 Committee
0:80:c3	Bicc Information Systems & SVC
0:80:c4	Document Technologies, Inc.
0:80:c5	Novellco de Mexico
0:80:c6	National Datacomm Corporation [Soho]
0:80:c7	Xircom [Xircom, Inc.]
0:80:c8	D-Link Systems, Inc. [D-Link; (also Solectek Pocket Adapters, and Link Sys PCMCIA)]
0:80:c9	Alberta Microelectronic Centre
0:80:ca	Netcom Research Incorporated
0:80:cb	Falco Data Products
0:80:cc	Microwave Bypass Systems
0:80:cd	Micronics Computer, Inc.
0:80:ce	Broadcast Television Systems
0:80:cf	Embedded Performance Inc.
0:80:d	Vosswinkel F.U.
0:80:d0	Computer Peripherals, Inc. [Computer Products International]
0:80:d1	Kimtron Corporation
0:80:d2	Shinnihondenko Co., Ltd.
0:80:d3	Shiva Corp. [Shiva Appletalk-Ethernet interface]
0:80:d4	Chase Research Ltd. [Chase Limited]
0:80:d5	Cadre Technologies
0:80:d6	Nuvotech, Inc. [Apple Mac Portable(?)]
0:80:d7	Fantum Engineering [Fantum Electronics]
0:80:d8	Network Peripherals Inc. [Network Peripherals]
0:80:d9	EMK Elektronik
0:80:da	Bruel & Kjaer
0:80:db	Graphon Corporation
0:80:dc	Picker International
0:80:dd	GMX Inc/Gimix
0:80:de	Gipsi S.A.
0:80:df	ADC Codenoll Technology Corp.
0:80:e	Atlantix Corporation
0:80:e0	XTP Systems, Inc.
0:80:e1	Stmicroelectronics
0:80:e2	T.D.I. Co., Ltd.
0:80:e3	Coral Network Corporation [Coral (?)]
0:80:e4	Northwest Digital Systems, Inc
0:80:e5	Mylex Corporation
0:80:e6	Peer Networks, Inc.
0:80:e7	Lynwood Scientific DEV. Ltd.
0:80:e8	Cumulus Corporatiion
0:80:e9	Madge Ltd.
0:80:ea	Adva Optical Networking Ltd. [The Fiber Company]
0:80:eb	Compcontrol B.V.
0:80:ec	Supercomputing Solutions, Inc.
0:80:ed	IQ Technologies, Inc.
0:80:ee	Thomson CSF
0:80:ef	Rational
0:80:f	Standard Microsystems [SMC (Standard Microsystem Corp.)]
0:80:f0	Panasonic Communications Co., Ltd. [Kyushu Matsushita Electric Co]
0:80:f1	Opus Systems [Opus]
0:80:f2	Raycom Systems Inc
0:80:f3	Sun Electronics Corp.
0:80:f4	Telemecanique Electrique [Telemechanique Electrique]
0:80:f5	Quantel Ltd
0:80:f6	Synergy Microsystems
0:80:f7	Zenith Electronics [Zenith Communications Products]
0:80:f8	Mizar, Inc.
0:80:f9	Heurikon Corporation
0:80:fa	RWT GmbH
0:80:fb	BVM Limited
0:80:fc	Avatar Corporation
0:80:fd	Exsceed Corpration
0:80:fe	Azure Technologies, Inc.
0:80:ff	Soc. de Teleinformatique RTC
0:8:0	Multitech Systems, Inc.
0:8:1	Highspeed Surfing Inc.
0:8:10	Key Technology, Inc.
0:8:11	Voix Corporation
0:8:12	GM-2 Corporation
0:8:13	Diskbank, Inc.
0:8:14	TIL Technologies
0:8:15	Cats Co., Ltd.
0:8:16	Bluetags A/S
0:8:17	Emergecore Networks LLC
0:8:18	Pixelworks, Inc.
0:8:19	Banksys
0:8:1a	Sanrad Intelligence Storage Communications (2000) Ltd.
0:8:1b	Windigo Systems
0:8:1c	pos.com
0:8:1d	Ipsil, Incorporated
0:8:1e	Repeatit AB
0:8:1f	Pou Yuen Tech Corp. Ltd.
0:8:2	Compaq Computer Corporation
0:8:20	Cisco Systems Inc.
0:8:21	Cisco Systems Inc.
0:8:22	Inpro Comm
0:8:23	Texa Corp.
0:8:24	Promatek Industries Ltd.
0:8:25	Acme Packet
0:8:26	Colorado Med Tech
0:8:27	Pirelli Cables & Systems
0:8:28	Koei Engineering Ltd.
0:8:29	Aval Nagasaki Corporation
0:8:2a	Powerwallz Network Security
0:8:2b	Wooksung Electronics, Inc.
0:8:2c	Homag AG
0:8:2d	Indus Teqsite Private Limited
0:8:2e	Multitone Electronics PLC
0:8:3	Cos Tron
0:8:4	ICA Inc.
0:8:4e	Divergenet, Inc.
0:8:4f	Qualstar Corporation
0:8:5	Techno-Holon Corporation
0:8:50	Arizona Instrument Corp.
0:8:51	Canadian Bank Note Company, Ltd.
0:8:52	Davolink Co. Inc. [Technically Elite Concepts]
0:8:53	Schleicher GmbH & Co. Relaiswerke KG
0:8:54	Netronix, Inc.
0:8:55	Nasa-Goddard Space Flight Center [Fermilab]
0:8:56	Gamatronic Electronic Industries Ltd.
0:8:57	Polaris Networks, Inc.
0:8:58	Novatechnology Inc.
0:8:59	Shenzhen Unitone Electronics Co., Ltd.
0:8:5a	Intigate Inc.
0:8:5b	Hanbit Electronics Co., Ltd.
0:8:5c	Shanghai Dare Technologies Co. Ltd.
0:8:5d	Aastra
0:8:5e	PCO AG
0:8:5f	Picanol N.V.
0:8:6	Raonet Systems, Inc.
0:8:60	Lodgenet Entertainment Corp.
0:8:61	Softenergy Co., Ltd.
0:8:62	NEC Eluminant Technologies, Inc.
0:8:63	Entrisphere Inc.
0:8:64	Fasy S.p.A.
0:8:65	Jascom Co., Ltd
0:8:66	DSX Access Systems, Inc.
0:8:67	Uptime Devices
0:8:68	Puroptix
0:8:69	Command-e Technology Co.,Ltd.
0:8:6a	Industrie Technik IPS GmbH
0:8:6b	Mipsys
0:8:6c	Plasmon LMS
0:8:6d	Missouri Freenet
0:8:6e	Hyglo AB
0:8:6f	Resources Computer Network Ltd.
0:8:7	Access Devices Limited
0:8:70	Rasvia Systems, Inc.
0:8:71	Northdata Co., Ltd.
0:8:72	Sorenson Technologies, Inc.
0:8:73	DAP Design B.V.
0:8:74	Dell Computer Corp.
0:8:75	Acorp Electronics Corp.
0:8:76	Sdsystem
0:8:77	Liebert Hiross S.p.A.
0:8:78	Benchmark Storage Innovations
0:8:79	CEM Corporation
0:8:7a	Wipotec GmbH
0:8:7b	RTX Telecom A/S
0:8:7c	Cisco Systems, Inc.
0:8:7d	Cisco Systems Inc.
0:8:7e	Bon Electro-Telecom Inc.
0:8:7f	Spaun Electronic GmbH & Co. KG
0:8:8	PPT Vision, Inc.
0:8:80	Broadtel Canada Communications inc.
0:8:81	Digital Hands Co.,Ltd.
0:8:82	Sigma Corporation
0:8:83	Hewlett-Packard Company
0:8:84	Index Braille AB
0:8:85	EMS Dr. Thomas Wuensche
0:8:86	Hansung Teliann, Inc.
0:8:87	Maschinenfabrik Reinhausen GmbH
0:8:88	Oullim Information Technology Inc,.
0:8:89	Echostar Technologies Corp
0:8:8a	Minds@Work
0:8:8b	Tropic Networks Inc.
0:8:8c	Quanta Network Systems Inc.
0:8:8d	Sigma-Links Inc.
0:8:8e	Nihon Computer Co., Ltd.
0:8:8f	Advanced Digital Technology
0:8:9	Systemonic AG
0:8:90	Avilinks SA
0:8:91	Lyan Inc.
0:8:92	EM Solutions
0:8:93	Private
0:8:94	Innovision Multimedia Ltd.
0:8:95	Dirc Technologie GmbH & Co.KG
0:8:96	Printronix, Inc.
0:8:97	Quake Technologies
0:8:98	Gigabit Optics Corporation
0:8:99	Netbind, Inc.
0:8:9a	Alcatel Microelectronics
0:8:9b	ICP Electronics Inc.
0:8:9c	Elecs Industry Co., Ltd.
0:8:9d	UHD-Elektronik
0:8:9e	Beijing Enter-Net co.Ltd
0:8:9f	EFM Networks
0:8:a	Espera-Werke GmbH
0:8:a0	Stotz Feinmesstechnik GmbH
0:8:a1	Cnet Technology Inc.
0:8:a2	ADI Engineering, Inc.
0:8:a3	Cisco Systems
0:8:a4	Cisco Systems
0:8:a5	Peninsula Systems Inc.
0:8:a6	Multiware & Image Co., Ltd.
0:8:a7	Ilogic Inc.
0:8:a8	Systec Co., Ltd.
0:8:a9	Sangsang Technology, Inc.
0:8:aa	Karam
0:8:ab	Enerlinx.com, Inc.
0:8:ac	Private
0:8:ad	Toyo-Linx Co., Ltd.
0:8:ae	Packetfront
0:8:af	Novatec Corporation
0:8:b	Birka BPA Informationssystem AB
0:8:b0	Bktel Communications GmbH
0:8:b1	Proquent Systems
0:8:b2	Shenzhen Compass Technology Development Co.,Ltd
0:8:b3	Fastwel
0:8:b4	Syspol
0:8:b5	TAI Guen Enterprise Co., Ltd
0:8:b6	Routefree, Inc.
0:8:b7	HIT Incorporated
0:8:b8	E.F. Johnson
0:8:b9	Kaon Media Co., Ltd.
0:8:ba	Erskine Systems Ltd
0:8:bb	Netexcell
0:8:bc	Ilevo AB
0:8:bd	Tepg-US
0:8:be	Xenpak MSA Group
0:8:bf	Aptus Elektronik AB
0:8:c	VDA Elettronica SrL
0:8:c0	ASA Systems
0:8:c1	Avistar Communications Corporation
0:8:c2	Cisco Systems
0:8:c3	Contex A/S
0:8:c4	Hikari Co.,Ltd.
0:8:c5	Liontech Co., Ltd.
0:8:c6	Philips Consumer Communications
0:8:c7	Compaq Computer Corporation [Compaq]
0:8:c8	Soneticom, Inc.
0:8:c9	Technisat Digital GmbH
0:8:ca	Twinhan Technology Co.,Ltd
0:8:cb	Zeta Broadband Inc.
0:8:cc	Remotec, Inc.
0:8:cd	With-Net Inc
0:8:ce	Private
0:8:cf	Nippon Koei Power Systems Co., Ltd.
0:8:d	Toshiba
0:8:d0	Musashi Engineering Co., Ltd.
0:8:d1	Karel Inc.
0:8:d2	Zoom Networks Inc.
0:8:d3	Hercules Technologies S.A.
0:8:d4	Ineoquest Technologies, Inc
0:8:d5	Vanguard Managed Solutions
0:8:d6	Hassnet Inc.
0:8:d7	HOW Corporation
0:8:d8	Dowkey Microwave
0:8:d9	Mitadenshi Co.,Ltd
0:8:da	Sofaware Technologies Ltd.
0:8:db	Corrigent Systems
0:8:dc	Wiznet
0:8:dd	Telena Communications, Inc.
0:8:de	3UP Systems
0:8:df	Alistel Inc.
0:8:e	Motorola, BCS
0:8:e0	ATO Technology Ltd.
0:8:e1	Barix AG
0:8:e2	Cisco Systems
0:8:e3	Cisco Systems
0:8:e4	Envenergy Inc
0:8:e5	IDK Corporation
0:8:e6	Littlefeet
0:8:e7	SHI Controlsystems,Ltd.
0:8:e8	Excel Master Ltd.
0:8:e9	Nextgig
0:8:ea	Motion Control Engineering, Inc
0:8:eb	Romwin Co.,Ltd.
0:8:ec	Zonu, Inc.
0:8:ed	ST&T Instrument Corp.
0:8:ee	Logic Product Development
0:8:ef	Dibal,S.A.
0:8:f	Proximion Fiber Optics AB
0:8:f0	Next Generation Systems, Inc.
0:8:f1	Voltaire
0:8:f2	C&S Technology
0:8:f3	Wany
0:8:f4	Bluetake Technology Co., Ltd.
0:8:f5	Yestechnology Co.,Ltd.
0:8:f6	Sumitomo Electric Hightechs.co.,ltd.
0:8:f7	Hitachi Ltd, Semiconductor &amp; Integrated Circuits Gr
0:8:f8	Guardall Ltd
0:8:f9	Padcom, Inc.
0:8:fa	Karl E.Brinkmann GmbH
0:8:fb	Sonosite, Inc.
0:8:fc	Gigaphoton Inc.
0:8:fd	Bluekorea Co., Ltd.
0:8:fe	Unik C&C Co.,Ltd.
0:8:ff	Trilogy Broadcast (Holdings) Ltd
0:90:0	Diamond Multimedia
0:90:1	Nishimu Electronics Industries Co., Ltd.
0:90:10	Simulation Laboratories, Inc.
0:90:11	Wavtrace, Inc.
0:90:12	Globespan Semiconductor, Inc.
0:90:13	Samsan Corp.
0:90:14	Rotork Instruments, Ltd.
0:90:15	Centigram Communications Corp.
0:90:16	ZAC
0:90:17	Zypcom, Inc.
0:90:18	ITO Electric Industry Co, Ltd.
0:90:19	Hermes Electronics Co., Ltd.
0:90:1a	Unisphere Solutions
0:90:1b	Digital Controls
0:90:1c	mps Software GmbH
0:90:1d	PEC (NZ) Ltd.
0:90:1e	Selesta Ingegne RIA S.P.A.
0:90:1f	Adtec Productions, Inc.
0:90:2	Allgon AB
0:90:20	Philips Analytical X-RAY B.V.
0:90:21	Cisco Systems, Inc.
0:90:22	Ivex
0:90:23	Zilog Inc.
0:90:24	Pipelinks, Inc.
0:90:25	Vision Systems Ltd. Pty
0:90:26	Advanced Switching Communications, Inc.
0:90:27	Intel Corporation [Intel]
0:90:28	Nippon Signal Co., Ltd.
0:90:29	Crypto AG
0:90:2a	Communication Devices, Inc.
0:90:2b	Cisco Systems, Inc. [Cisco Ethernet Switches and Light Streams]
0:90:2c	Data & Control Equipment Ltd.
0:90:2d	Data Electronics (Aust.) Pty, Ltd.
0:90:2e	Namco Limited
0:90:2f	Netcore Systems, Inc.
0:90:3	Aplio
0:90:30	Honeywell-Dating
0:90:31	Mysticom, Ltd.
0:90:32	Pelcombe Group Ltd.
0:90:33	Innovaphone GmbH
0:90:34	Imagic, Inc.
0:90:35	Alpha Telecom, Inc.
0:90:36	ens, inc.
0:90:37	Acucomm, Inc.
0:90:38	Fountain Technologies, Inc.
0:90:39	Shasta Networks
0:90:3a	Nihon Media Tool Inc.
0:90:3b	Triems Research Lab, Inc.
0:90:3c	Atlantic Network Systems
0:90:3d	Biopac Systems, Inc.
0:90:3e	N.V. Philips Industrial Activities
0:90:3f	Aztec Radiomedia
0:90:4	3com Europe Ltd. [3Com]
0:90:40	Siemens Network Convergence LLC
0:90:41	Applied Digital Access
0:90:42	Eccs, Inc.
0:90:43	Nichibei Denshi Co., Ltd.
0:90:44	Assured Digital, Inc.
0:90:45	Marconi Communications
0:90:46	Dexdyne, Ltd.
0:90:47	Giga Fast E. Ltd.
0:90:48	Zeal Corporation
0:90:49	Entridia Corporation
0:90:4a	Concur System Technologies
0:90:4b	Gemtek Technology Co., Ltd.
0:90:4c	Epigram, Inc.
0:90:4d	Spec S.A.
0:90:4e	Delem BV
0:90:4f	ABB Power T&D Company, Inc.
0:90:5	Protech Systems Co., Ltd.
0:90:50	Teleste OY
0:90:51	Ultimate Technology Corp.
0:90:52	Selcom Elettronica S.R.L.
0:90:53	Daewoo Electronics Co., Ltd.
0:90:54	Innovative Semiconductors, Inc
0:90:55	Parker Hannifin Corporation Compumotor Division
0:90:56	Telestream, Inc.
0:90:57	Aanetcom, Inc.
0:90:58	Ultra Electronics Ltd., Command and Control Systems
0:90:59	Telecom Device K.K.
0:90:5a	Dearborn Group, Inc.
0:90:5b	Raymond and LAE Engineering
0:90:5c	Edmi
0:90:5d	Netcom Sicherheitstechnik GmbH
0:90:5e	Rauland-Borg Corporation
0:90:5f	Cisco Systems, Inc.
0:90:6	Hamamatsu Photonics K.K.
0:90:60	System Create Corp.
0:90:61	Pacific Research & Engineering Corporation
0:90:62	ICP Vortex Computersysteme GmbH
0:90:63	Coherent Communications Systems Corporation
0:90:64	Thomson Broadcast Systems
0:90:65	Finisar Corporation
0:90:66	Troika Networks, Inc.
0:90:67	Walkabout Computers, Inc.
0:90:68	DVT Corp.
0:90:69	Juniper Networks, Inc.
0:90:6a	Turnstone Systems, Inc.
0:90:6b	Applied Resources, Inc.
0:90:6c	GWT Global Weighing Technologies GmbH
0:90:6d	Cisco Systems, Inc.
0:90:6e	Praxon, Inc.
0:90:6f	Cisco Systems, Inc.
0:90:7	Domex Technology Corp.
0:90:70	NEO Networks, Inc.
0:90:71	Applied Innovation Inc.
0:90:72	Simrad AS
0:90:73	Gaio Technology
0:90:74	Argon Networks, Inc.
0:90:75	NEC DO Brasil S.A.
0:90:76	FMT Aircraft Gate Support Systems AB
0:90:77	Advanced Fibre Communications
0:90:78	MER Telemanagement Solutions, Ltd.
0:90:79	Clearone, Inc.
0:90:7a	Spectralink Corp.
0:90:7b	E-Tech, Inc.
0:90:7c	Digitalcast, Inc.
0:90:7d	Lake Communications
0:90:7e	Vetronix Corp.
0:90:7f	Watchguard Technologies, Inc.
0:90:8	Hana Systems Inc.
0:90:80	Not Limited, Inc.
0:90:81	Aloha Networks, Inc.
0:90:82	Force Institute
0:90:83	Turbo Communication, Inc.
0:90:84	Atech System
0:90:85	Golden Enterprises, Inc.
0:90:86	Cisco Systems, Inc. [Cisco]
0:90:87	Itis
0:90:88	Baxall Security Ltd.
0:90:89	Softcom Microsystems, Inc.
0:90:8a	Bayly Communications, Inc.
0:90:8b	Cell Computing, Inc.
0:90:8c	Etrend Electronics, Inc.
0:90:8d	Vickers Electronics Systems
0:90:8e	Nortel Networks Broadband Access
0:90:8f	Audio Codes Ltd.
0:90:9	i Controls, Inc.
0:90:90	I-Bus
0:90:91	Digitalscape, Inc.
0:90:92	Cisco Systems, Inc. [Cisco]
0:90:93	Nanao Corporation
0:90:94	Osprey Technologies, Inc.
0:90:95	Universal Avionics
0:90:96	Askey Computer Corp.
0:90:97	Sycamore Networks
0:90:98	SBC Designs, Inc.
0:90:99	Allied Telesis, K.K.
0:90:9a	One World Systems, Inc.
0:90:9b	Markpoint AB
0:90:9c	Terayon Communications Systems
0:90:9d	Novatech Process Solutions, LLC
0:90:9e	Critical IO, LLC
0:90:9f	Digi-Data Corporation
0:90:a	Proton Electronic Industrial Co., Ltd.
0:90:a0	8X8 Inc.
0:90:a1	Flying Pig Systems, Ltd.
0:90:a2	Cybertan Technology, Inc.
0:90:a3	Corecess Inc.
0:90:a4	Altiga Networks
0:90:a5	Spectra Logic
0:90:a6	Cisco Systems, Inc.
0:90:a7	Clientec Corporation
0:90:a8	Ninetiles Networks, Ltd.
0:90:a9	Western Digital
0:90:aa	Indigo Active Vision Systems Limited
0:90:ab	Cisco Systems, Inc. [Cisco]
0:90:ac	Optivision, Inc.
0:90:ad	Aspect Electronics, Inc.
0:90:ae	Italtel S.p.A.
0:90:af	J. Morita MFG. Corp.
0:90:b	Lanner Electronics, Inc.
0:90:b0	Vadem
0:90:b1	Cisco Systems, Inc. [Cisco]
0:90:b2	Avici Systems Inc.
0:90:b3	Agranat Systems
0:90:b4	Willowbrook Technologies
0:90:b5	Nikon Corporation
0:90:b6	Fibex Systems
0:90:b7	Digital Lightwave, Inc.
0:90:b8	Rohde & Schwarz GmbH & Co. KG
0:90:b9	Beran Instruments Ltd.
0:90:ba	Valid Networks, Inc.
0:90:bb	Tainet Communication System Corp.
0:90:bc	Telemann Co., Ltd.
0:90:bd	Omnia Communications, Inc.
0:90:be	IBC/Integrated Business Computers
0:90:bf	Cisco Systems, Inc.
0:90:c	Cisco Systems, Inc.
0:90:c0	K.J. Law Engineers, Inc.
0:90:c1	Peco II, Inc.
0:90:c2	JK Microsystems, Inc.
0:90:c3	Topic Semiconductor Corp.
0:90:c4	Javelin Systems, Inc.
0:90:c5	Internet Magic, Inc.
0:90:c6	Optim Systems, Inc.
0:90:c7	Icom Inc.
0:90:c8	Waverider Communications (Canada) Inc.
0:90:c9	Dpac Technologies
0:90:ca	Accord Video Telecommunications, Ltd.
0:90:cb	Wireless Online, Inc.
0:90:cc	Planet Communications, Inc.
0:90:cd	ENT-Empresa Nacional de Telecommunicacoes, S.A.
0:90:ce	Tetra GmbH
0:90:cf	Nortel
0:90:d	Overland Data Inc.
0:90:d0	Thomson Belgium
0:90:d1	Leichu Enterprise Co., Ltd.
0:90:d2	Artel Video Systems
0:90:d3	Giesecke & Devrient GmbH
0:90:d4	Bindview Development Corp.
0:90:d5	Euphonix, Inc.
0:90:d6	Crystal Group
0:90:d7	Netboost Corp.
0:90:d8	Whitecross Systems
0:90:d9	Cisco Systems, Inc.
0:90:da	Dynarc, Inc.
0:90:db	Next Level Communications
0:90:dc	Teco Information Systems
0:90:dd	The Miharu Communications Co., Ltd.
0:90:de	Cardkey Systems, Inc.
0:90:df	Mitsubishi Chemical America, Inc.
0:90:e	Handlink Technologies, Inc.
0:90:e0	Systran Corp.
0:90:e1	Telena S.P.A.
0:90:e2	Distributed Processing Technology
0:90:e3	Avex Electronics Inc.
0:90:e4	NEC America, Inc.
0:90:e5	Teknema, Inc.
0:90:e6	Acer Laboratories, Inc.
0:90:e7	Horsch Elektronik AG
0:90:e8	Moxa Technologies Corp., Ltd.
0:90:e9	Janz Computer AG
0:90:ea	Alpha Technologies, Inc.
0:90:eb	Sentry Telecom Systems
0:90:ec	Pyrescom
0:90:ed	Central System Research Co., Ltd.
0:90:ee	Personal Communications Technologies
0:90:ef	Integrix, Inc.
0:90:f	Kawasaki Heavy Industries, Ltd
0:90:f0	Harmonic Lightwaves, Ltd.
0:90:f1	DOT Hill Systems Corporation
0:90:f2	Cisco Systems, Inc. [Cisco Ethernet Switches and Light Streams]
0:90:f3	Aspect Communications
0:90:f4	Lightning Instrumentation
0:90:f5	Clevo Co.
0:90:f6	Escalate Networks, Inc.
0:90:f7	Nbase Communications Ltd.
0:90:f8	Mediatrix Telecom
0:90:f9	Leitch
0:90:fa	Giganet, Inc.
0:90:fb	Portwell, Inc.
0:90:fc	Network Computing Devices
0:90:fd	Coppercom, Inc.
0:90:fe	Elecom Co., Ltd. (Laneed Div.)
0:90:ff	Tellus Technology Inc.
0:91:d6	Crystal Group, Inc.
0:9:0	TMT
0:9:1	Shenzhen Shixuntong Information & Technoligy Co
0:9:10	Simple Access Inc.
0:9:11	Cisco Systems
0:9:12	Cisco Systems
0:9:13	Private
0:9:14	Computrols Inc.
0:9:15	CAS Corp.
0:9:16	Listman Home Technologies, Inc.
0:9:17	WEM Technology Inc
0:9:18	Samsung Techwin Co.,Ltd
0:9:19	MDS Gateways
0:9:1a	Macat Optics & Electronics Co., Ltd.
0:9:1b	Digital Generation Inc.
0:9:1c	Cachevision, Inc
0:9:1d	Proteam Computer Corporation
0:9:1e	Firstech Technology Corp.
